idx,sentence,label
6372,"for a story set at sea , ghost ship is pretty landbound , with its leaden acting , dull exposition and telegraphed ` surprises . ' ",0
64049,a lot more dimensional and complex than its sunny disposition ,1
47450,the observations of this social/economic/urban environment are canny and spiced with irony . ,1
38746,of a film that 's rarely as entertaining as it could have been ,0
43845,may cause you to bite your tongue to keep from laughing at the ridiculous dialog or the oh-so convenient plot twists . ,0
22249,if the poor quality of pokemon 4 ever is any indication ,0
53080,the things that made the original men in black such a pleasure ,1
14141,"not a film for the faint of heart or conservative of spirit , but for the rest of us -- especially san francisco lovers ",1
56437,which gives you an idea just how bad it was ,0
3078,even accepting this in the right frame of mind can only provide it with so much leniency . ,0
67346,"at achieving the modest , crowd-pleasing goals it sets for itself ",1
60993,"it is ok for a movie to be something of a sitcom apparatus , if the lines work , the humor has point and the actors are humanly engaged . ",1
1353,be one of those movies barely registering a blip on the radar screen of 2002 ,0
47247,wannabe film -- without the vital comic ingredient of the hilarious writer-director himself . ,0
27659,"the film 's plot may be shallow , but you 've never seen the deep like you see it in these harrowing surf shots . ",1
39512,edited so that it certainly does n't feel like a film that strays past the two and a half mark ,1
32267,"is ) the comedy equivalent of saddam hussein , and ",0
21687,"time literally stops on a dime in the tries-so-hard-to-be-cool `` clockstoppers , '' ",0
41038,"blue crush , a late-summer surfer girl entry , should be as entertaining as it is ",1
32698,"we cut to a new scene , which also appears to be the end . ",0
64685,make it look as though they are having so much fun ,1
47384,"than home alone raised to a new , self-deprecating level ",0
44854,features what is surely the funniest and most accurate depiction of writer 's block ever . ,1
3816,"a mood in which an ominous , pervasive , and unknown threat lurks just below the proceedings and adds an almost constant mindset of suspense ",1
39140,"of jim brown , a celebrated wonder in the spotlight ",1
2144,a promise nor a threat so much as wishful thinking ,0
24826,"with the exception of mccoist , the players do n't have a clue on the park . ",0
32565,clockstoppers if you have nothing better to do with 94 minutes . ,0
24193,can not overcome the sense that pumpkin is a mere plot pawn for two directors with far less endearing disabilities ,0
36297,could have used my two hours better watching being john malkovich again . ,0
10420,"quality and a nostalgic , twisty yarn that will keep them guessing ",1
53997,characters that bring the routine day to day struggles of the working class to life ,1
20628,it 's hard to quibble with a flick boasting this many genuine cackles ,1
47279,"lush and beautifully photographed ( somebody suggested the stills might make a nice coffee table book ) , but ultimately you 'll leave the theater wondering why these people mattered ",1
59931,", the more details slip out between his fingers . ",0
22761,"by the time you reach the finale , you 're likely wondering why you 've been watching all this strutting and posturing . ",0
37433,a spiffy animated feature about an unruly adolescent boy who is yearning for adventure and a chance to prove his worth ,1
29665,you do n't understand what on earth is going on ,0
6721,a movie that defies classification and is as thought-provoking as it ,1
26429,"sinks so low in a poorly played game of absurd plot twists , idiotic court maneuvers and stupid characters that even freeman ca n't save it . ",0
18358,the santa clause 2 's plot may sound like it was co-written by mattel executives and lobbyists for the tinsel industry . ,0
29019,"the actors are simply too good , and the story too intriguing ",1
14669,"the graphic carnage and re-creation of war-torn croatia is uncomfortably timely , relevant , and sickeningly real . ",1
66313,'s the gift of the magi relocated to the scuzzy underbelly of nyc 's drug scene . ,0
54104,are about a half dozen young turks angling to see how many times they can work the words `` radical '' or `` suck '' into a sentence . ,0
33088,"what madonna does here ca n't properly be called acting -- more accurately , it 's moving and ",0
27055,'s semi-amusing to watch robert deniro belt out `` when you 're a jet ,1
47065,too many scenes toward the end that should move quickly ,0
21193,"i was amused and entertained by the unfolding of bielinsky 's cleverly constructed scenario , and greatly impressed by the skill of the actors involved in the enterprise . ",1
36251,consider the film a celluloid litmus test for the intellectual and emotional pedigree of your date and a giant step backward for a director i admire ,0
12689,"an ungainly movie , ill-fitting , with its elbows sticking out where the knees should be ",0
49307,directed and suffers from the addition of a wholly unnecessary pre-credit sequence designed to give some of the characters a ` back story ,0
40337,a small independent film suffering from a severe case of hollywood-itis . ,0
19068,"its compelling mix of trial movie , escape movie and unexpected fable ",1
36321,the elements were all there but lack of a pyschological center knocks it flat ,0
27873,'s unlikely to become a household name on the basis of his first starring vehicle ,0
22147,find morrison 's iconoclastic uses of technology to be liberating ,1
34797,"manhattan , jennifer lopez 's most aggressive and most sincere attempt ",1
25437,inspire a trip to the video store -- in search of a better movie experience ,0
33488,"a positively thrilling combination of ethnography and all the intrigue , betrayal , deceit and murder of a shakespearean tragedy or a juicy soap opera . ",1
28670,an essentially awkward version of the lightweight female empowerment picture we 've been watching for decades ,0
61575,"has the grace to call for prevention rather than to place blame , making it one of the best war movies ever made . ",1
55947,is that there 's a casual intelligence that permeates the script ,1
